uid,namedLocation,domainID,siteID,plotID,trapID,weighDate,setDate,collectDate,ovenStartDate,ovenEndDate,fieldSampleID,massSampleID,samplingProtocolVersion,functionalGroup,dryMass,qaDryMass,remarks,measuredBy
"152a7e3f-8ffe-4e67-80a4-945e3d8bbb67","NIWO_046.basePlot.ltr","D13","NIWO","NIWO_046","NIWO_046_155","2016-07-20","2016-06-16","2016-07-14","2016-07-14T23:15Z","2016-07-20T20:14Z","NEON.LTR.NIWO046155.20160714","NEON.LTR.NIWO046155.20160714.WDY","NEON.DOC.001710vE","Woody material",0.3300,"Y",,"szrillo@field-ops.org"
"20a3124e-d4c4-496c-b482-48b36c6bf83a","NIWO_046.basePlot.ltr","D13","NIWO","NIWO_046","NIWO_046_155","2016-07-20","2016-06-16","2016-07-14","2016-07-14T23:15Z","2016-07-20T20:14Z","NEON.LTR.NIWO046155.20160714","NEON.LTR.NIWO046155.20160714.SDS","NEON.DOC.001710vE","Seeds",0.0000,"N","no sample to collect","szrillo@field-ops.org"
"3d4156f4-1a3b-45ee-88e8-587ec831cd65","NIWO_046.basePlot.ltr","D13","NIWO","NIWO_046","NIWO_046_155","2016-07-20","2016-06-16","2016-07-14","2016-07-14T23:15Z","2016-07-20T20:14Z","NEON.LTR.NIWO046155.20160714","NEON.LTR.NIWO046155.20160714.NDL","NEON.DOC.001710vE","Needles",16.8600,"Y",,"szrillo@field-ops.org"
"fee906db-dc5d-43dc-a52d-122cae751e80","NIWO_046.basePlot.ltr","D13","NIWO","NIWO_046","NIWO_046_155","2016-07-20","2016-06-16","2016-07-14","2016-07-14T23:15Z","2016-07-20T20:14Z","NEON.LTR.NIWO046155.20160714","NEON.LTR.NIWO046155.20160714.OTH","NEON.DOC.001710vE","Other",1.6800,"Y",,"szrillo@field-ops.org"
"cfdda6e5-aaab-48b1-93d3-aaf7ab04aa29","NIWO_051.basePlot.ltr","D13","NIWO","NIWO_051","NIWO_051_045","2016-07-20","2016-06-16","2016-07-14","2016-07-15T20:35Z","2016-07-20T20:17Z","NEON.LTR.NIWO051045.20160714","NEON.LTR.NIWO051045.20160714.NDL","NEON.DOC.001710vE","Needles",4.1400,"Y",,"szrillo@field-ops.org"
"20750f7b-cefd-4cd3-954f-3ebeb9971251","NIWO_051.basePlot.ltr","D13","NIWO","NIWO_051","NIWO_051_045","2016-07-20","2016-06-16","2016-07-14","2016-07-15T20:35Z","2016-07-20T20:17Z","NEON.LTR.NIWO051045.20160714","NEON.LTR.NIWO051045.20160714.SDS","NEON.DOC.001710vE","Seeds",0.0100,"Y",,"szrillo@field-ops.org"
"55aac7fc-7c7a-4e8a-8e5d-54630017ebcc","NIWO_067.basePlot.ltr","D13","NIWO","NIWO_067","NIWO_067_017","2016-07-20","2016-06-16","2016-07-14","2016-07-14T23:15Z","2016-07-20T20:17Z","NEON.LTR.NIWO067017.20160714","NEON.LTR.NIWO067017.20160714.WDY","NEON.DOC.001710vE","Woody material",0.4300,"Y",,"szrillo@field-ops.org"
"72932a49-1154-4723-8685-b90ac8511f93","NIWO_051.basePlot.ltr","D13","NIWO","NIWO_051","NIWO_051_045","2016-07-20","2016-06-16","2016-07-14","2016-07-15T20:35Z","2016-07-20T20:17Z","NEON.LTR.NIWO051045.20160714","NEON.LTR.NIWO051045.20160714.FLR","NEON.DOC.001710vE","Flowers",0.0000,"N","no sample to collect","szrillo@field-ops.org"
"b4fb11b1-9210-4d84-92cd-d1eb0d645949","NIWO_051.basePlot.ltr","D13","NIWO","NIWO_051","NIWO_051_045","2016-07-20","2016-06-16","2016-07-14","2016-07-15T20:35Z","2016-07-20T20:17Z","NEON.LTR.NIWO051045.20160714","NEON.LTR.NIWO051045.20160714.TWI","NEON.DOC.001710vE","Twigs/branches",0.3600,"Y",,"szrillo@field-ops.org"
"a22d53f9-15bc-40a5-a63b-004fbf11e0ea","NIWO_051.basePlot.ltr","D13","NIWO","NIWO_051","NIWO_051_045","2016-07-20","2016-06-16","2016-07-14","2016-07-15T20:35Z","2016-07-20T20:17Z","NEON.LTR.NIWO051045.20160714","NEON.LTR.NIWO051045.20160714.WDY","NEON.DOC.001710vE","Woody material",0.0600,"Y",,"szrillo@field-ops.org"
