uid,namedLocation,domainID,siteID,plotID,trapID,weighDate,setDate,collectDate,ovenStartDate,ovenEndDate,fieldSampleID,massSampleID,samplingProtocolVersion,functionalGroup,dryMass,qaDryMass,remarks,measuredBy
"63108453-261a-407f-8f83-c4e3f0822004","NIWO_062.basePlot.ltr","D13","NIWO","NIWO_062","NIWO_062_050","2019-07-08","2018-09-27","2019-07-02","2019-07-02T22:45Z","2019-07-08T20:00Z","NEON.LTR.NIWO062050.20190702","NEON.LTR.NIWO062050.20190702.LVS","NEON.DOC.001710vE","Leaves",0.3800,"Y",,
"2bc8aa81-abf6-46d4-8f7c-488e2951e966","NIWO_062.basePlot.ltr","D13","NIWO","NIWO_062","NIWO_062_050","2019-07-08","2018-09-27","2019-07-02","2019-07-02T22:45Z","2019-07-08T20:00Z","NEON.LTR.NIWO062050.20190702","NEON.LTR.NIWO062050.20190702.NDL","NEON.DOC.001710vE","Needles",6.0800,"N",,
"4075a190-90a9-488b-a70c-63516ba6da9a","NIWO_047.basePlot.ltr","D13","NIWO","NIWO_047","NIWO_047_197","2019-07-08","2018-09-27","2019-07-02","2019-07-02T22:45Z","2019-07-08T20:00Z","NEON.LTR.NIWO047197.20190702","NEON.LTR.NIWO047197.20190702.WDY","NEON.DOC.001710vE","Woody material",0.0050,"N",,
"c4f088d0-f696-4fee-a851-3d30b68bbf1b","NIWO_047.basePlot.ltr","D13","NIWO","NIWO_047","NIWO_047_197","2019-07-08","2018-09-27","2019-07-02","2019-07-02T22:45Z","2019-07-08T20:00Z","NEON.LTR.NIWO047197.20190702","NEON.LTR.NIWO047197.20190702.LVS","NEON.DOC.001710vE","Leaves",0.1100,"N",,
"d05f8286-d54c-413e-a051-2a49a0a391c5","NIWO_047.basePlot.ltr","D13","NIWO","NIWO_047","NIWO_047_197","2019-07-08","2018-09-27","2019-07-02","2019-07-02T22:45Z","2019-07-08T20:00Z","NEON.LTR.NIWO047197.20190702","NEON.LTR.NIWO047197.20190702.OTH","NEON.DOC.001710vE","Other",0.0000,"N",,
"2d5486ba-3b34-41cd-a857-58775bc88788","NIWO_047.basePlot.ltr","D13","NIWO","NIWO_047","NIWO_047_197","2019-07-08","2018-09-27","2019-07-02","2019-07-02T22:45Z","2019-07-08T20:00Z","NEON.LTR.NIWO047197.20190702","NEON.LTR.NIWO047197.20190702.TWI","NEON.DOC.001710vE","Twigs/branches",0.0050,"N",,
"58af6cc7-4782-4672-9b69-4ad5306006c0","NIWO_047.basePlot.ltr","D13","NIWO","NIWO_047","NIWO_047_197","2019-07-08","2018-09-27","2019-07-02","2019-07-02T22:45Z","2019-07-08T20:00Z","NEON.LTR.NIWO047197.20190702","NEON.LTR.NIWO047197.20190702.MXT","NEON.DOC.001710vE","Mixed",0.5500,"N",,
"ff5948e3-0d09-4634-8549-37d4cc48f005","NIWO_062.basePlot.ltr","D13","NIWO","NIWO_062","NIWO_062_050","2019-07-08","2018-09-27","2019-07-02","2019-07-02T22:45Z","2019-07-08T20:00Z","NEON.LTR.NIWO062050.20190702","NEON.LTR.NIWO062050.20190702.SDS","NEON.DOC.001710vE","Seeds",0.7300,"N",,
"5f02dc9b-465a-4ea5-b563-93b05751a59c","NIWO_062.basePlot.ltr","D13","NIWO","NIWO_062","NIWO_062_050","2019-07-08","2018-09-27","2019-07-02","2019-07-02T22:45Z","2019-07-08T20:00Z","NEON.LTR.NIWO062050.20190702","NEON.LTR.NIWO062050.20190702.OTH","NEON.DOC.001710vE","Other",0.0000,"N",,
"5ece6e80-b881-44e0-91c1-d738f788133a","NIWO_047.basePlot.ltr","D13","NIWO","NIWO_047","NIWO_047_197","2019-07-08","2018-09-27","2019-07-02","2019-07-02T22:45Z","2019-07-08T20:00Z","NEON.LTR.NIWO047197.20190702","NEON.LTR.NIWO047197.20190702.NDL","NEON.DOC.001710vE","Needles",0.6300,"Y",,
"d13cf104-37e7-4d7c-b670-4f31cfd07b58","NIWO_062.basePlot.ltr","D13","NIWO","NIWO_062","NIWO_062_050","2019-07-08","2018-09-27","2019-07-02","2019-07-02T22:45Z","2019-07-08T20:00Z","NEON.LTR.NIWO062050.20190702","NEON.LTR.NIWO062050.20190702.TWI","NEON.DOC.001710vE","Twigs/branches",0.2000,"N",,
"e5a9983c-5b21-4b73-a696-ee25fdc03bde","NIWO_062.basePlot.ltr","D13","NIWO","NIWO_062","NIWO_062_050","2019-07-08","2018-09-27","2019-07-02","2019-07-02T22:45Z","2019-07-08T20:00Z","NEON.LTR.NIWO062050.20190702","NEON.LTR.NIWO062050.20190702.MXT","NEON.DOC.001710vE","Mixed",2.3100,"N",,
"6514af7d-b8af-4d92-9807-b5abf63f5a3b","NIWO_062.basePlot.ltr","D13","NIWO","NIWO_062","NIWO_062_050","2019-07-08","2018-09-27","2019-07-02","2019-07-02T22:45Z","2019-07-08T20:00Z","NEON.LTR.NIWO062050.20190702","NEON.LTR.NIWO062050.20190702.FLR","NEON.DOC.001710vE","Flowers",0.0050,"N",,
"309f83fa-1eb4-4ed5-abd6-712734e37612","NIWO_047.basePlot.ltr","D13","NIWO","NIWO_047","NIWO_047_197","2019-07-08","2018-09-27","2019-07-02","2019-07-02T22:45Z","2019-07-08T20:00Z","NEON.LTR.NIWO047197.20190702","NEON.LTR.NIWO047197.20190702.NDL","NEON.DOC.001710vE","Needles",0.6400,"N",,
"7c6bff3f-d40b-4b47-9c15-edb74bc59784","NIWO_062.basePlot.ltr","D13","NIWO","NIWO_062","NIWO_062_050","2019-07-08","2018-09-27","2019-07-02","2019-07-02T22:45Z","2019-07-08T20:00Z","NEON.LTR.NIWO062050.20190702","NEON.LTR.NIWO062050.20190702.WDY","NEON.DOC.001710vE","Woody material",0.0000,"N",,
