uid,namedLocation,domainID,siteID,plotID,trapID,weighDate,setDate,collectDate,ovenStartDate,ovenEndDate,fieldSampleID,massSampleID,samplingProtocolVersion,functionalGroup,dryMass,qaDryMass,remarks,measuredBy
"bbb36aef-4e20-4abd-b458-8246fa280acd","NIWO_040.basePlot.ltr","D13","NIWO","NIWO_040","NIWO_040_205","2017-08-08","2017-07-06","2017-08-03","2017-08-04T23:55Z","2017-08-08T19:05Z","NEON.LTR.NIWO040205.20170803","NEON.LTR.NIWO040205.20170803.NDL","NEON.DOC.001710vE","Needles",2.5500,"Y",,"Sscherneck@battelleecology.org"
"679c761f-6c35-4386-8bd0-963db34c7844","NIWO_040.basePlot.ltr","D13","NIWO","NIWO_040","NIWO_040_205","2017-08-08","2017-07-06","2017-08-03","2017-08-04T23:55Z","2017-08-08T19:05Z","NEON.LTR.NIWO040205.20170803","NEON.LTR.NIWO040205.20170803.WDY","NEON.DOC.001710vE","Woody material",0.0050,"N",,"Sscherneck@battelleecology.org"
"d9ddbbaf-1c2b-42d6-9bea-bd1a119485a5","NIWO_040.basePlot.ltr","D13","NIWO","NIWO_040","NIWO_040_205","2017-08-08","2017-07-06","2017-08-03","2017-08-04T23:55Z","2017-08-08T19:05Z","NEON.LTR.NIWO040205.20170803","NEON.LTR.NIWO040205.20170803.OTH","NEON.DOC.001710vE","Other",0.0050,"N",,"Sscherneck@battelleecology.org"
"fb1a839b-185b-4d94-a5c2-53c76fba8af7","NIWO_040.basePlot.ltr","D13","NIWO","NIWO_040","NIWO_040_205","2017-08-08","2017-07-06","2017-08-03","2017-08-04T23:55Z","2017-08-08T19:05Z","NEON.LTR.NIWO040205.20170803","NEON.LTR.NIWO040205.20170803.FLR","NEON.DOC.001710vE","Flowers",0.0400,"Y",,"Sscherneck@battelleecology.org"
"e51ad4ed-916b-42d1-ade8-57b0d2ee7e87","NIWO_064.basePlot.ltr","D13","NIWO","NIWO_064","NIWO_064_103","2017-08-08","2017-07-06","2017-08-03","2017-08-04T23:55Z","2017-08-08T19:05Z","NEON.LTR.NIWO064103.20170803","NEON.LTR.NIWO064103.20170803.NDL","NEON.DOC.001710vE","Needles",0.8200,"Y",,"Sscherneck@battelleecology.org"
"cfba0007-85f4-4aea-b52b-5f106c0e6e21","NIWO_064.basePlot.ltr","D13","NIWO","NIWO_064","NIWO_064_103","2017-08-08","2017-07-06","2017-08-03","2017-08-04T23:55Z","2017-08-08T19:05Z","NEON.LTR.NIWO064103.20170803","NEON.LTR.NIWO064103.20170803.OTH","NEON.DOC.001710vE","Other",0.1500,"N",,"Sscherneck@battelleecology.org"
"de47d679-9f00-4dd6-9583-01c7d57adaa1","NIWO_062.basePlot.ltr","D13","NIWO","NIWO_062","NIWO_062_050","2017-08-08","2017-07-06","2017-08-03","2017-08-03T20:10Z","2017-08-08T18:30Z","NEON.LTR.NIWO062050.20170803","NEON.LTR.NIWO062050.20170803.WDY","NEON.DOC.001710vE","Woody material",0.0050,"N",,"jmorris@battelleecology.org"
"40a95a4d-bebd-40a0-843e-669739c4903b","NIWO_062.basePlot.ltr","D13","NIWO","NIWO_062","NIWO_062_050","2017-08-08","2017-07-06","2017-08-03","2017-08-03T20:10Z","2017-08-08T18:30Z","NEON.LTR.NIWO062050.20170803","NEON.LTR.NIWO062050.20170803.NDL","NEON.DOC.001710vE","Needles",0.0400,"N",,"jmorris@battelleecology.org"
"a6448214-bf06-4212-bf24-f150a0f5d4d2","NIWO_062.basePlot.ltr","D13","NIWO","NIWO_062","NIWO_062_050","2017-08-08","2017-07-06","2017-08-03","2017-08-03T20:10Z","2017-08-08T18:30Z","NEON.LTR.NIWO062050.20170803","NEON.LTR.NIWO062050.20170803.SDS","NEON.DOC.001710vE","Seeds",0.0000,"N",,"jmorris@battelleecology.org"
"97dfbc56-6dff-4bc4-a3ca-86287a4fe0ab","NIWO_047.basePlot.ltr","D13","NIWO","NIWO_047","NIWO_047_197","2017-08-08","2017-07-06","2017-08-03","2017-08-03T20:10Z","2017-08-08T18:30Z","NEON.LTR.NIWO047197.20170803","NEON.LTR.NIWO047197.20170803.FLR","NEON.DOC.001710vE","Flowers",0.0000,"N",,"jmorris@battelleecology.org"
"7b73c67d-23c8-4afc-bf71-bdd76d32355c","NIWO_062.basePlot.ltr","D13","NIWO","NIWO_062","NIWO_062_050","2017-08-08","2017-07-06","2017-08-03","2017-08-03T20:10Z","2017-08-08T18:30Z","NEON.LTR.NIWO062050.20170803","NEON.LTR.NIWO062050.20170803.OTH","NEON.DOC.001710vE","Other",0.0050,"N",,"jmorris@battelleecology.org"
"e7f4f0d6-2fb9-4ef6-b43e-cb4ae2385fb9","NIWO_041.basePlot.ltr","D13","NIWO","NIWO_041","NIWO_041_059","2017-08-08","2017-07-06","2017-08-03","2017-08-03T20:10Z","2017-08-08T18:30Z","NEON.LTR.NIWO041059.20170803","NEON.LTR.NIWO041059.20170803.TWI","NEON.DOC.001710vE","Twigs/branches",0.0050,"Y",,"jmorris@battelleecology.org"
"54309f1d-8ce3-44fb-b80b-d5f9c30e1775","NIWO_041.basePlot.ltr","D13","NIWO","NIWO_041","NIWO_041_059","2017-08-08","2017-07-06","2017-08-03","2017-08-03T20:10Z","2017-08-08T18:30Z","NEON.LTR.NIWO041059.20170803","NEON.LTR.NIWO041059.20170803.FLR","NEON.DOC.001710vE","Flowers",0.0000,"N",,"jmorris@battelleecology.org"
"c541b730-e356-4422-9ded-20711254ae4d","NIWO_041.basePlot.ltr","D13","NIWO","NIWO_041","NIWO_041_059","2017-08-08","2017-07-06","2017-08-03","2017-08-03T20:10Z","2017-08-08T18:30Z","NEON.LTR.NIWO041059.20170803","NEON.LTR.NIWO041059.20170803.SDS","NEON.DOC.001710vE","Seeds",0.0000,"N",,"jmorris@battelleecology.org"
"61bcd593-612d-4dc6-8efd-1404cb226347","NIWO_047.basePlot.ltr","D13","NIWO","NIWO_047","NIWO_047_197","2017-08-08","2017-07-06","2017-08-03","2017-08-03T20:10Z","2017-08-08T18:30Z","NEON.LTR.NIWO047197.20170803","NEON.LTR.NIWO047197.20170803.SDS","NEON.DOC.001710vE","Seeds",0.0000,"N",,"jmorris@battelleecology.org"
"7d51451f-3b02-49ed-9f81-30c664f6bd6f","NIWO_047.basePlot.ltr","D13","NIWO","NIWO_047","NIWO_047_197","2017-08-08","2017-07-06","2017-08-03","2017-08-03T20:10Z","2017-08-08T18:30Z","NEON.LTR.NIWO047197.20170803","NEON.LTR.NIWO047197.20170803.NDL","NEON.DOC.001710vE","Needles",0.0050,"N",,"jmorris@battelleecology.org"
"ea0a206e-3653-4716-bd8e-8c7d1dbc25e6","NIWO_047.basePlot.ltr","D13","NIWO","NIWO_047","NIWO_047_197","2017-08-08","2017-07-06","2017-08-03","2017-08-03T20:10Z","2017-08-08T18:30Z","NEON.LTR.NIWO047197.20170803","NEON.LTR.NIWO047197.20170803.LVS","NEON.DOC.001710vE","Leaves",0.0050,"N",,"jmorris@battelleecology.org"
"449b81a2-5655-4687-bd7a-071270997f26","NIWO_041.basePlot.ltr","D13","NIWO","NIWO_041","NIWO_041_059","2017-08-08","2017-07-06","2017-08-03","2017-08-03T20:10Z","2017-08-08T18:30Z","NEON.LTR.NIWO041059.20170803","NEON.LTR.NIWO041059.20170803.NDL","NEON.DOC.001710vE","Needles",0.9700,"Y",,"jmorris@battelleecology.org"
"9c996346-377d-4fd0-84fd-879166f576c7","NIWO_047.basePlot.ltr","D13","NIWO","NIWO_047","NIWO_047_197","2017-08-08","2017-07-06","2017-08-03","2017-08-03T20:10Z","2017-08-08T18:30Z","NEON.LTR.NIWO047197.20170803","NEON.LTR.NIWO047197.20170803.TWI","NEON.DOC.001710vE","Twigs/branches",0.0000,"N",,"jmorris@battelleecology.org"
"16f8f404-7d86-4f54-9836-9a2d986e6c17","NIWO_041.basePlot.ltr","D13","NIWO","NIWO_041","NIWO_041_059","2017-08-08","2017-07-06","2017-08-03","2017-08-03T20:10Z","2017-08-08T18:30Z","NEON.LTR.NIWO041059.20170803","NEON.LTR.NIWO041059.20170803.LVS","NEON.DOC.001710vE","Leaves",0.0050,"N",,"jmorris@battelleecology.org"
"ba3e6013-46aa-4573-9bb9-5322ee5b6007","NIWO_064.basePlot.ltr","D13","NIWO","NIWO_064","NIWO_064_103","2017-08-08","2017-07-06","2017-08-03","2017-08-04T23:55Z","2017-08-08T19:05Z","NEON.LTR.NIWO064103.20170803","NEON.LTR.NIWO064103.20170803.TWI","NEON.DOC.001710vE","Twigs/branches",0.0000,"N",,"Sscherneck@battelleecology.org"
"186cabfd-ed1b-4612-8df1-4f4a77a09d9f","NIWO_062.basePlot.ltr","D13","NIWO","NIWO_062","NIWO_062_050","2017-08-08","2017-07-06","2017-08-03","2017-08-03T20:10Z","2017-08-08T18:30Z","NEON.LTR.NIWO062050.20170803","NEON.LTR.NIWO062050.20170803.LVS","NEON.DOC.001710vE","Leaves",0.0050,"N",,"jmorris@battelleecology.org"
"33fe4fad-c2ff-4afd-aa35-735b3876db8d","NIWO_064.basePlot.ltr","D13","NIWO","NIWO_064","NIWO_064_103","2017-08-08","2017-07-06","2017-08-03","2017-08-04T23:55Z","2017-08-08T19:05Z","NEON.LTR.NIWO064103.20170803","NEON.LTR.NIWO064103.20170803.LVS","NEON.DOC.001710vE","Leaves",0.0050,"N",,"Sscherneck@battelleecology.org"
"f4c90ec0-1710-4552-bfd9-c4e9b6b6ecc6","NIWO_040.basePlot.ltr","D13","NIWO","NIWO_040","NIWO_040_205","2017-08-08","2017-07-06","2017-08-03","2017-08-04T23:55Z","2017-08-08T19:05Z","NEON.LTR.NIWO040205.20170803","NEON.LTR.NIWO040205.20170803.MXT","NEON.DOC.001710vE","Mixed",0.9500,"N",,"Sscherneck@battelleecology.org"
"bd312259-c63a-46b1-bbd5-9f86dd36533c","NIWO_040.basePlot.ltr","D13","NIWO","NIWO_040","NIWO_040_205","2017-08-08","2017-07-06","2017-08-03","2017-08-04T23:55Z","2017-08-08T19:05Z","NEON.LTR.NIWO040205.20170803","NEON.LTR.NIWO040205.20170803.SDS","NEON.DOC.001710vE","Seeds",0.0000,"N",,"Sscherneck@battelleecology.org"
