uid,namedLocation,domainID,siteID,plotID,trapID,weighDate,setDate,collectDate,ovenStartDate,ovenEndDate,fieldSampleID,massSampleID,samplingProtocolVersion,functionalGroup,dryMass,qaDryMass,remarks,measuredBy
"7f15eb95-adf4-4ddf-ac15-90f671050fa1","NIWO_067.basePlot.ltr","D13","NIWO","NIWO_067","NIWO_067_017","2019-09-03","2019-07-31","2019-08-28","2019-08-28T19:30Z","2019-09-03T20:30Z","NEON.LTR.NIWO067017.20190828","NEON.LTR.NIWO067017.20190828.OTH","NEON.DOC.001710vE","Other",0.0000,"N",,
"baa009c7-a84c-4d3f-8038-2baf938a00d8","NIWO_041.basePlot.ltr","D13","NIWO","NIWO_041","NIWO_041_059","2019-09-03","2019-07-31","2019-08-28","2019-08-28T19:30Z","2019-09-03T20:30Z","NEON.LTR.NIWO041059.20190828","NEON.LTR.NIWO041059.20190828.NDL","NEON.DOC.001710vE","Needles",3.4200,"N",,
"cc1d9534-5ff8-4026-b01c-34829d0e232f","NIWO_064.basePlot.ltr","D13","NIWO","NIWO_064","NIWO_064_103","2019-09-03","2019-07-31","2019-08-28","2019-08-28T19:30Z","2019-09-03T20:30Z","NEON.LTR.NIWO064103.20190828","NEON.LTR.NIWO064103.20190828.FLR","NEON.DOC.001710vE","Flowers",0.1600,"N",,
"bbc2a352-9cfb-45ac-9406-47eb0b5d79cf","NIWO_062.basePlot.ltr","D13","NIWO","NIWO_062","NIWO_062_050","2019-09-03","2019-07-31","2019-08-28","2019-08-28T19:30Z","2019-09-03T20:30Z","NEON.LTR.NIWO062050.20190828","NEON.LTR.NIWO062050.20190828.OTH","NEON.DOC.001710vE","Other",0.0000,"N",,
"be133bd6-e170-40cc-93f5-af74f2f74e78","NIWO_062.basePlot.ltr","D13","NIWO","NIWO_062","NIWO_062_050","2019-09-03","2019-07-31","2019-08-28","2019-08-28T19:30Z","2019-09-03T20:30Z","NEON.LTR.NIWO062050.20190828","NEON.LTR.NIWO062050.20190828.MXT","NEON.DOC.001710vE","Mixed",0.1500,"N",,
"7233e7f7-2065-4306-9808-54fe67d95799","NIWO_067.basePlot.ltr","D13","NIWO","NIWO_067","NIWO_067_017","2019-09-03","2019-07-31","2019-08-28","2019-08-28T19:30Z","2019-09-03T20:30Z","NEON.LTR.NIWO067017.20190828","NEON.LTR.NIWO067017.20190828.SDS","NEON.DOC.001710vE","Seeds",0.0050,"N",,
"97661f4a-69b1-4781-90fd-20c3072fcff7","NIWO_061.basePlot.ltr","D13","NIWO","NIWO_061","NIWO_061_169","2019-09-03","2019-07-31","2019-08-28","2019-08-28T19:30Z","2019-09-03T20:30Z","NEON.LTR.NIWO061169.20190828","NEON.LTR.NIWO061169.20190828.WDY","NEON.DOC.001710vE","Woody material",1.1500,"Y",,
"f27b3e43-77b6-4610-b123-3a63404ab40a","NIWO_041.basePlot.ltr","D13","NIWO","NIWO_041","NIWO_041_059","2019-09-03","2019-07-31","2019-08-28","2019-08-28T19:30Z","2019-09-03T20:30Z","NEON.LTR.NIWO041059.20190828","NEON.LTR.NIWO041059.20190828.SDS","NEON.DOC.001710vE","Seeds",0.0000,"N",,
"ffb409f3-f19c-4307-805a-bda44dc61078","NIWO_058.basePlot.ltr","D13","NIWO","NIWO_058","NIWO_058_101","2019-09-03","2019-07-31","2019-08-28","2019-08-28T19:30Z","2019-09-03T20:30Z","NEON.LTR.NIWO058101.20190828","NEON.LTR.NIWO058101.20190828.FLR","NEON.DOC.001710vE","Flowers",0.0050,"N",,
"11f2bead-0235-4af5-81c7-48b12e3dc067","NIWO_058.basePlot.ltr","D13","NIWO","NIWO_058","NIWO_058_101","2019-09-03","2019-07-31","2019-08-28","2019-08-28T19:30Z","2019-09-03T20:30Z","NEON.LTR.NIWO058101.20190828","NEON.LTR.NIWO058101.20190828.WDY","NEON.DOC.001710vE","Woody material",0.0050,"N",,
