uid,namedLocation,domainID,siteID,plotID,trapID,weighDate,setDate,collectDate,ovenStartDate,ovenEndDate,fieldSampleID,massSampleID,samplingProtocolVersion,functionalGroup,dryMass,qaDryMass,remarks,measuredBy
"7bc33271-2b93-48e7-bb87-e0a8ca05aaa7","NIWO_063.basePlot.ltr","D13","NIWO","NIWO_063","NIWO_063_062","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO063062.20180607","NEON.LTR.NIWO063062.20180607.OTH","NEON.DOC.001710vE","Other",0.0000,"N",,"csmith@battelleecology.org"
"cf9107e5-d048-4b5b-a896-3e3274022831","NIWO_063.basePlot.ltr","D13","NIWO","NIWO_063","NIWO_063_062","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO063062.20180607","NEON.LTR.NIWO063062.20180607.WDY","NEON.DOC.001710vE","Woody material",0.0000,"N",,"csmith@battelleecology.org"
"bdc08547-76f7-4966-82c5-161927c09505","NIWO_063.basePlot.ltr","D13","NIWO","NIWO_063","NIWO_063_062","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO063062.20180607","NEON.LTR.NIWO063062.20180607.NDL","NEON.DOC.001710vE","Needles",1.8100,"N",,"csmith@battelleecology.org"
"156ecb9b-a4f3-4098-809b-707af625b85c","NIWO_063.basePlot.ltr","D13","NIWO","NIWO_063","NIWO_063_062","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO063062.20180607","NEON.LTR.NIWO063062.20180607.FLR","NEON.DOC.001710vE","Flowers",0.0000,"N",,"csmith@battelleecology.org"
"9d456034-68eb-48e9-912e-ef329c60eaef","NIWO_063.basePlot.ltr","D13","NIWO","NIWO_063","NIWO_063_062","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO063062.20180607","NEON.LTR.NIWO063062.20180607.LVS","NEON.DOC.001710vE","Leaves",0.0100,"N",,"csmith@battelleecology.org"
"81e7515b-5c7f-4931-92f2-376b0a40f9fe","NIWO_063.basePlot.ltr","D13","NIWO","NIWO_063","NIWO_063_062","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO063062.20180607","NEON.LTR.NIWO063062.20180607.SDS","NEON.DOC.001710vE","Seeds",0.0000,"N",,"csmith@battelleecology.org"
"74f48999-14cd-4b3d-b7f9-da671520237c","NIWO_063.basePlot.ltr","D13","NIWO","NIWO_063","NIWO_063_062","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO063062.20180607","NEON.LTR.NIWO063062.20180607.TWI","NEON.DOC.001710vE","Twigs/branches",0.2000,"N",,"csmith@battelleecology.org"
"0685a373-11b7-45ab-b335-f996163d5431","NIWO_062.basePlot.ltr","D13","NIWO","NIWO_062","NIWO_062_050","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO062050.20180607","NEON.LTR.NIWO062050.20180607.OTH","NEON.DOC.001710vE","Other",0.0000,"N",,"csmith@battelleecology.org"
"919a18a1-211d-4aa8-bbfb-9b6e1e4f658f","NIWO_062.basePlot.ltr","D13","NIWO","NIWO_062","NIWO_062_050","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO062050.20180607","NEON.LTR.NIWO062050.20180607.NDL","NEON.DOC.001710vE","Needles",4.5100,"N",,"csmith@battelleecology.org"
"a1d1195e-b05c-464e-8009-7ebd081896ec","NIWO_062.basePlot.ltr","D13","NIWO","NIWO_062","NIWO_062_050","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO062050.20180607","NEON.LTR.NIWO062050.20180607.TWI","NEON.DOC.001710vE","Twigs/branches",0.0000,"N",,"csmith@battelleecology.org"
"4cc6bec7-9816-4c68-9aa7-3a47a46d983a","NIWO_062.basePlot.ltr","D13","NIWO","NIWO_062","NIWO_062_050","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO062050.20180607","NEON.LTR.NIWO062050.20180607.SDS","NEON.DOC.001710vE","Seeds",0.0400,"N",,"csmith@battelleecology.org"
"53c3dda6-44dd-4f60-9715-8795a64c3719","NIWO_062.basePlot.ltr","D13","NIWO","NIWO_062","NIWO_062_050","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO062050.20180607","NEON.LTR.NIWO062050.20180607.WDY","NEON.DOC.001710vE","Woody material",0.4300,"N",,"csmith@battelleecology.org"
"23d2cfd9-f8b7-4d22-95ce-cce93dfafc5d","NIWO_062.basePlot.ltr","D13","NIWO","NIWO_062","NIWO_062_050","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO062050.20180607","NEON.LTR.NIWO062050.20180607.MXT","NEON.DOC.001710vE","Mixed",2.5400,"N",,"csmith@battelleecology.org"
"1650367e-b013-4a86-a051-56ba1a36356c","NIWO_062.basePlot.ltr","D13","NIWO","NIWO_062","NIWO_062_050","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO062050.20180607","NEON.LTR.NIWO062050.20180607.FLR","NEON.DOC.001710vE","Flowers",0.0600,"N",,"csmith@battelleecology.org"
"92825c0b-5c8b-49a6-9631-101657243d1b","NIWO_062.basePlot.ltr","D13","NIWO","NIWO_062","NIWO_062_050","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO062050.20180607","NEON.LTR.NIWO062050.20180607.LVS","NEON.DOC.001710vE","Leaves",0.4800,"N",,"csmith@battelleecology.org"
"49395028-122a-46a0-b63f-097e5b96f3dc","NIWO_061.basePlot.ltr","D13","NIWO","NIWO_061","NIWO_061_169","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO061169.20180607","NEON.LTR.NIWO061169.20180607.SDS","NEON.DOC.001710vE","Seeds",1.2900,"N",,"csmith@battelleecology.org"
"7d0277c1-cd05-4c18-9919-9c11564ba10f","NIWO_061.basePlot.ltr","D13","NIWO","NIWO_061","NIWO_061_169","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO061169.20180607","NEON.LTR.NIWO061169.20180607.OTH","NEON.DOC.001710vE","Other",0.0000,"N",,"csmith@battelleecology.org"
"9ce2ef58-d822-489b-be94-10bdb620815b","NIWO_061.basePlot.ltr","D13","NIWO","NIWO_061","NIWO_061_169","2018-06-11","2017-11-20","2018-06-07","2018-06-07T23:00Z","2018-06-11T20:00Z","NEON.LTR.NIWO061169.20180607","NEON.LTR.NIWO061169.20180607.TWI","NEON.DOC.001710vE","Twigs/branches",1.3300,"N",,"csmith@battelleecology.org"
