uid,namedLocation,domainID,siteID,plotID,trapID,weighDate,setDate,collectDate,ovenStartDate,ovenEndDate,fieldSampleID,massSampleID,samplingProtocolVersion,functionalGroup,dryMass,qaDryMass,remarks,measuredBy
"c681cd99-96cc-4d9a-bd12-8d92359036f9","NIWO_046.basePlot.ltr","D13","NIWO","NIWO_046","NIWO_046_155","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO046155.20181025","NEON.LTR.NIWO046155.20181025.OTH","NEON.DOC.001710vE","Other",0.0800,"Y",,"Atworek@battelleecology.org"
"d304afaf-25ec-463b-a0d7-23f20b8dc3cf","NIWO_058.basePlot.ltr","D13","NIWO","NIWO_058","NIWO_058_101","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO058101.20181025","NEON.LTR.NIWO058101.20181025.LVS","NEON.DOC.001710vE","Leaves",0.0000,"N",,"Atworek@battelleecology.org"
"fe19a818-ea7f-4e18-917a-3872f71ed4b3","NIWO_046.basePlot.ltr","D13","NIWO","NIWO_046","NIWO_046_155","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO046155.20181025","NEON.LTR.NIWO046155.20181025.SDS","NEON.DOC.001710vE","Seeds",0.0050,"N",,"Atworek@battelleecology.org"
"8538f83f-2961-4094-83ed-27ac745ca02a","NIWO_046.basePlot.ltr","D13","NIWO","NIWO_046","NIWO_046_155","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO046155.20181025","NEON.LTR.NIWO046155.20181025.NDL","NEON.DOC.001710vE","Needles",4.9000,"N",,"Atworek@battelleecology.org"
"253f25f2-d1bf-4f7b-901e-03ae4e12a2d4","NIWO_046.basePlot.ltr","D13","NIWO","NIWO_046","NIWO_046_155","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO046155.20181025","NEON.LTR.NIWO046155.20181025.TWI","NEON.DOC.001710vE","Twigs/branches",0.1200,"N",,"Atworek@battelleecology.org"
"baf3850f-36b9-456d-b132-722f471b623d","NIWO_061.basePlot.ltr","D13","NIWO","NIWO_061","NIWO_061_169","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO061169.20181025","NEON.LTR.NIWO061169.20181025.NDL","NEON.DOC.001710vE","Needles",8.9900,"N",,"Atworek@battelleecology.org"
"c16cbe9b-aadd-4269-b5a2-97a1d5893ceb","NIWO_061.basePlot.ltr","D13","NIWO","NIWO_061","NIWO_061_169","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO061169.20181025","NEON.LTR.NIWO061169.20181025.SDS","NEON.DOC.001710vE","Seeds",0.0400,"N",,"Atworek@battelleecology.org"
"1ad89365-89f9-4511-9531-9692d7662e9f","NIWO_064.basePlot.ltr","D13","NIWO","NIWO_064","NIWO_064_103","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO064103.20181025","NEON.LTR.NIWO064103.20181025.MXT","NEON.DOC.001710vE","Mixed",0.3400,"Y",,"Atworek@battelleecology.org"
"e11cd3a4-aa4d-497c-9268-4a53b4b5c985","NIWO_064.basePlot.ltr","D13","NIWO","NIWO_064","NIWO_064_103","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO064103.20181025","NEON.LTR.NIWO064103.20181025.MXT","NEON.DOC.001710vE","Mixed",0.3400,"N",,"Atworek@battelleecology.org"
"7eeb2128-cbbf-4c78-9772-883866aafb5b","NIWO_064.basePlot.ltr","D13","NIWO","NIWO_064","NIWO_064_103","2018-10-31","2018-09-27","2018-10-25","2018-10-26T19:30Z","2018-10-31T16:15Z","NEON.LTR.NIWO064103.20181025","NEON.LTR.NIWO064103.20181025.NDL","NEON.DOC.001710vE","Needles",2.9900,"N",,"Atworek@battelleecology.org"
