uid,namedLocation,domainID,siteID,plotID,trapID,weighDate,setDate,collectDate,ovenStartDate,ovenEndDate,fieldSampleID,massSampleID,samplingProtocolVersion,functionalGroup,dryMass,qaDryMass,remarks,measuredBy
"c7ff0b05-d7ee-460c-8853-bf769668af4c","NIWO_064.basePlot.ltr","D13","NIWO","NIWO_064","NIWO_064_103","2019-06-10","2018-11-21","2019-06-05","2019-06-06T21:10Z","2019-06-10T21:40Z","NEON.LTR.NIWO064103.20190605","NEON.LTR.NIWO064103.20190605.WDY","NEON.DOC.001710vE","Woody material",0.2300,"N",,
"2ae946f4-c45e-46a5-9a9f-f006c335ce90","NIWO_064.basePlot.ltr","D13","NIWO","NIWO_064","NIWO_064_103","2019-06-10","2018-11-21","2019-06-05","2019-06-06T21:10Z","2019-06-10T21:40Z","NEON.LTR.NIWO064103.20190605","NEON.LTR.NIWO064103.20190605.FLR","NEON.DOC.001710vE","Flowers",0.0050,"N",,
"fce8ec5d-79a2-4bea-bffb-b8d3ad84fb34","NIWO_064.basePlot.ltr","D13","NIWO","NIWO_064","NIWO_064_103","2019-06-10","2018-11-21","2019-06-05","2019-06-06T21:10Z","2019-06-10T21:40Z","NEON.LTR.NIWO064103.20190605","NEON.LTR.NIWO064103.20190605.NDL","NEON.DOC.001710vE","Needles",3.6900,"Y",,
"aaadb611-3eac-42ac-812d-09f5b28b310a","NIWO_064.basePlot.ltr","D13","NIWO","NIWO_064","NIWO_064_103","2019-06-10","2018-11-21","2019-06-05","2019-06-06T21:10Z","2019-06-10T21:40Z","NEON.LTR.NIWO064103.20190605","NEON.LTR.NIWO064103.20190605.TWI","NEON.DOC.001710vE","Twigs/branches",0.4000,"N",,
"35370f81-6773-4a33-a75d-751628a17851","NIWO_064.basePlot.ltr","D13","NIWO","NIWO_064","NIWO_064_103","2019-06-10","2018-11-21","2019-06-05","2019-06-06T21:10Z","2019-06-10T21:40Z","NEON.LTR.NIWO064103.20190605","NEON.LTR.NIWO064103.20190605.OTH","NEON.DOC.001710vE","Other",0.0000,"N",,
"d1cbcdb7-ce8e-4d42-8d1c-38c083e4e735","NIWO_064.basePlot.ltr","D13","NIWO","NIWO_064","NIWO_064_103","2019-06-10","2018-11-21","2019-06-05","2019-06-06T21:10Z","2019-06-10T21:40Z","NEON.LTR.NIWO064103.20190605","NEON.LTR.NIWO064103.20190605.WDY","NEON.DOC.001710vE","Woody material",0.2300,"Y",,
"37c73516-db8c-47ff-98da-6369aca22afe","NIWO_064.basePlot.ltr","D13","NIWO","NIWO_064","NIWO_064_103","2019-06-10","2018-11-21","2019-06-05","2019-06-06T21:10Z","2019-06-10T21:40Z","NEON.LTR.NIWO064103.20190605","NEON.LTR.NIWO064103.20190605.FLR","NEON.DOC.001710vE","Flowers",0.0050,"Y",,
"06e07a7d-c705-4750-8fb3-1d96be08ec39","NIWO_064.basePlot.ltr","D13","NIWO","NIWO_064","NIWO_064_103","2019-06-10","2018-11-21","2019-06-05","2019-06-06T21:10Z","2019-06-10T21:40Z","NEON.LTR.NIWO064103.20190605","NEON.LTR.NIWO064103.20190605.SDS","NEON.DOC.001710vE","Seeds",0.0000,"N",,
"0c325048-76db-4ec7-9470-8c40f9dc08f0","NIWO_064.basePlot.ltr","D13","NIWO","NIWO_064","NIWO_064_103","2019-06-10","2018-11-21","2019-06-05","2019-06-06T21:10Z","2019-06-10T21:40Z","NEON.LTR.NIWO064103.20190605","NEON.LTR.NIWO064103.20190605.TWI","NEON.DOC.001710vE","Twigs/branches",0.4100,"Y",,
"849c524f-9727-4124-9b2b-52df5e005c70","NIWO_064.basePlot.ltr","D13","NIWO","NIWO_064","NIWO_064_103","2019-06-10","2018-11-21","2019-06-05","2019-06-06T21:10Z","2019-06-10T21:40Z","NEON.LTR.NIWO064103.20190605","NEON.LTR.NIWO064103.20190605.NDL","NEON.DOC.001710vE","Needles",3.6800,"N",,
"b0279e94-dc68-4c9f-91ff-0d7a9c9cbd40","NIWO_064.basePlot.ltr","D13","NIWO","NIWO_064","NIWO_064_103","2019-06-10","2018-11-21","2019-06-05","2019-06-06T21:10Z","2019-06-10T21:40Z","NEON.LTR.NIWO064103.20190605","NEON.LTR.NIWO064103.20190605.LVS","NEON.DOC.001710vE","Leaves",0.0000,"N",,
