uid,namedLocation,domainID,siteID,plotID,trapID,weighDate,setDate,collectDate,ovenStartDate,ovenEndDate,fieldSampleID,massSampleID,samplingProtocolVersion,functionalGroup,dryMass,qaDryMass,remarks,measuredBy
"7dd47f77-38c6-4eb0-8fd7-4db78b046392","NIWO_063.basePlot.ltr","D13","NIWO","NIWO_063","NIWO_063_062","2016-10-12","2016-09-08","2016-10-07","2016-10-07T23:00Z","2016-10-12T20:30Z","NEON.LTR.NIWO063062.20161007","NEON.LTR.NIWO063062.20161007.OTH","NEON.DOC.001710vE","Other",0.0000,"N","no sample to collect","skovach@field-ops.org"
"81590157-ee0b-4959-8c25-3e654c9ec7e0","NIWO_058.basePlot.ltr","D13","NIWO","NIWO_058","NIWO_058_101","2016-10-12","2016-09-08","2016-10-07","2016-10-07T23:00Z","2016-10-12T20:30Z","NEON.LTR.NIWO058101.20161007","NEON.LTR.NIWO058101.20161007.SDS","NEON.DOC.001710vE","Seeds",0.0000,"N","no sample to collect","skovach@field-ops.org"
"0d8b8e6e-5faa-4ec8-b5d2-e9b7ddd09332","NIWO_063.basePlot.ltr","D13","NIWO","NIWO_063","NIWO_063_062","2016-10-12","2016-09-08","2016-10-07","2016-10-07T23:00Z","2016-10-12T20:30Z","NEON.LTR.NIWO063062.20161007","NEON.LTR.NIWO063062.20161007.TWI","NEON.DOC.001710vE","Twigs/branches",1.0900,"N",,"skovach@field-ops.org"
"d76803e7-d781-4f03-baf9-bf912ae068e2","NIWO_046.basePlot.ltr","D13","NIWO","NIWO_046","NIWO_046_155","2016-10-12","2016-09-08","2016-10-07","2016-10-07T23:00Z","2016-10-12T20:30Z","NEON.LTR.NIWO046155.20161007","NEON.LTR.NIWO046155.20161007.NDL","NEON.DOC.001710vE","Needles",14.7900,"Y",,"skovach@field-ops.org"
"02f0d678-9b92-4b24-a695-2bff68f8e571","NIWO_046.basePlot.ltr","D13","NIWO","NIWO_046","NIWO_046_155","2016-10-12","2016-09-08","2016-10-07","2016-10-07T23:00Z","2016-10-12T20:30Z","NEON.LTR.NIWO046155.20161007","NEON.LTR.NIWO046155.20161007.OTH","NEON.DOC.001710vE","Other",0.0000,"N","no sample to collect","skovach@field-ops.org"
"a504c501-4b79-490a-bb23-5a99ba731e4f","NIWO_046.basePlot.ltr","D13","NIWO","NIWO_046","NIWO_046_155","2016-10-12","2016-09-08","2016-10-07","2016-10-07T23:00Z","2016-10-12T20:30Z","NEON.LTR.NIWO046155.20161007","NEON.LTR.NIWO046155.20161007.WDY","NEON.DOC.001710vE","Woody material",0.0000,"N","no sample to collect","skovach@field-ops.org"
"eb588dc2-2909-4491-9e63-3123822c7643","NIWO_046.basePlot.ltr","D13","NIWO","NIWO_046","NIWO_046_155","2016-10-12","2016-09-08","2016-10-07","2016-10-07T23:00Z","2016-10-12T20:30Z","NEON.LTR.NIWO046155.20161007","NEON.LTR.NIWO046155.20161007.LVS","NEON.DOC.001710vE","Leaves",0.0000,"N","no sample to collect","skovach@field-ops.org"
"0e9a4972-1c9a-4b2a-9cf7-8ee4e886fc54","NIWO_062.basePlot.ltr","D13","NIWO","NIWO_062","NIWO_062_050","2016-10-12","2016-09-08","2016-10-07","2016-10-07T23:00Z","2016-10-12T20:30Z","NEON.LTR.NIWO062050.20161007","NEON.LTR.NIWO062050.20161007.TWI","NEON.DOC.001710vE","Twigs/branches",0.0000,"N","no sample to collect","skovach@field-ops.org"
"9b770eb0-dde4-484f-89c3-3867b3b5a53b","NIWO_062.basePlot.ltr","D13","NIWO","NIWO_062","NIWO_062_050","2016-10-12","2016-09-08","2016-10-07","2016-10-07T23:00Z","2016-10-12T20:30Z","NEON.LTR.NIWO062050.20161007","NEON.LTR.NIWO062050.20161007.OTH","NEON.DOC.001710vE","Other",0.0000,"N","no sample to collect","skovach@field-ops.org"
"a99f2cc8-b572-44c6-909e-28aa48f4c618","NIWO_062.basePlot.ltr","D13","NIWO","NIWO_062","NIWO_062_050","2016-10-12","2016-09-08","2016-10-07","2016-10-07T23:00Z","2016-10-12T20:30Z","NEON.LTR.NIWO062050.20161007","NEON.LTR.NIWO062050.20161007.WDY","NEON.DOC.001710vE","Woody material",0.3400,"N",,"skovach@field-ops.org"
"72826bea-9b73-48f8-8b36-63c963b1d1ef","NIWO_064.basePlot.ltr","D13","NIWO","NIWO_064","NIWO_064_103","2016-10-12","2016-09-08","2016-10-07","2016-10-07T23:00Z","2016-10-12T20:30Z","NEON.LTR.NIWO064103.20161007","NEON.LTR.NIWO064103.20161007.OTH","NEON.DOC.001710vE","Other",0.0000,"N","no sample to collect","skovach@field-ops.org"
"ce8bd97d-2f0e-4486-b69b-679ca09a5d3a","NIWO_064.basePlot.ltr","D13","NIWO","NIWO_064","NIWO_064_103","2016-10-12","2016-09-08","2016-10-07","2016-10-07T23:00Z","2016-10-12T20:30Z","NEON.LTR.NIWO064103.20161007","NEON.LTR.NIWO064103.20161007.SDS","NEON.DOC.001710vE","Seeds",0.4200,"N",,"skovach@field-ops.org"
"5003d705-4bf4-4352-b6e0-46f500b4d243","NIWO_057.basePlot.ltr","D13","NIWO","NIWO_057","NIWO_057_081","2016-10-12","2016-09-08","2016-10-07","2016-10-07T23:00Z","2016-10-12T20:30Z","NEON.LTR.NIWO057081.20161007","NEON.LTR.NIWO057081.20161007.NDL","NEON.DOC.001710vE","Needles",42.8400,"Y",,"skovach@field-ops.org"
"35a97c91-c530-4da4-847e-b373f54fbb3f","NIWO_057.basePlot.ltr","D13","NIWO","NIWO_057","NIWO_057_081","2016-10-12","2016-09-08","2016-10-07","2016-10-07T23:00Z","2016-10-12T20:30Z","NEON.LTR.NIWO057081.20161007","NEON.LTR.NIWO057081.20161007.SDS","NEON.DOC.001710vE","Seeds",0.0900,"Y",,"skovach@field-ops.org"
"e71a4604-3df3-46d7-bff9-cc97c16c2c40","NIWO_057.basePlot.ltr","D13","NIWO","NIWO_057","NIWO_057_081","2016-10-12","2016-09-08","2016-10-07","2016-10-07T23:00Z","2016-10-12T20:30Z","NEON.LTR.NIWO057081.20161007","NEON.LTR.NIWO057081.20161007.WDY","NEON.DOC.001710vE","Woody material",5.3500,"Y",,"skovach@field-ops.org"
"0559c94b-a7e5-48af-bbd1-e2916d065b93","NIWO_040.basePlot.ltr","D13","NIWO","NIWO_040","NIWO_040_205","2016-10-12","2016-09-08","2016-10-07","2016-10-07T23:00Z","2016-10-12T20:30Z","NEON.LTR.NIWO040205.20161007","NEON.LTR.NIWO040205.20161007.WDY","NEON.DOC.001710vE","Woody material",13.7600,"N",,"skovach@field-ops.org"
"d1faa44f-c7aa-4ecb-b576-ee43ee96235f","NIWO_040.basePlot.ltr","D13","NIWO","NIWO_040","NIWO_040_205","2016-10-12","2016-09-08","2016-10-07","2016-10-07T23:00Z","2016-10-12T20:30Z","NEON.LTR.NIWO040205.20161007","NEON.LTR.NIWO040205.20161007.LVS","NEON.DOC.001710vE","Leaves",0.0000,"N","no sample to collect","skovach@field-ops.org"
"4e918663-53da-42ff-87d4-38c95b7e678f","NIWO_041.basePlot.ltr","D13","NIWO","NIWO_041","NIWO_041_059","2016-10-12","2016-09-08","2016-10-07","2016-10-07T23:00Z","2016-10-12T20:30Z","NEON.LTR.NIWO041059.20161007","NEON.LTR.NIWO041059.20161007.FLR","NEON.DOC.001710vE","Flowers",0.0000,"N","no sample to collect","skovach@field-ops.org"
"a31d2c68-4b64-411d-a977-d93c4cd7d486","NIWO_047.basePlot.ltr","D13","NIWO","NIWO_047","NIWO_047_197","2016-10-12","2016-09-08","2016-10-07","2016-10-07T23:00Z","2016-10-12T20:30Z","NEON.LTR.NIWO047197.20161007","NEON.LTR.NIWO047197.20161007.NDL","NEON.DOC.001710vE","Needles",54.2300,"Y",,"skovach@field-ops.org"
"e251877b-2f26-4567-8c45-dac3c7d80815","NIWO_047.basePlot.ltr","D13","NIWO","NIWO_047","NIWO_047_197","2016-10-12","2016-09-08","2016-10-07","2016-10-07T23:00Z","2016-10-12T20:30Z","NEON.LTR.NIWO047197.20161007","NEON.LTR.NIWO047197.20161007.FLR","NEON.DOC.001710vE","Flowers",0.0200,"N",,"skovach@field-ops.org"
"49832d75-26d0-4475-b8b5-1dfd3e161da5","NIWO_051.basePlot.ltr","D13","NIWO","NIWO_051","NIWO_051_045","2016-10-12","2016-09-08","2016-10-07","2016-10-07T23:00Z","2016-10-12T20:30Z","NEON.LTR.NIWO051045.20161007","NEON.LTR.NIWO051045.20161007.TWI","NEON.DOC.001710vE","Twigs/branches",0.5600,"Y",,"skovach@field-ops.org"
"ab33ad9c-eec7-484b-ad55-48d9ca25657f","NIWO_051.basePlot.ltr","D13","NIWO","NIWO_051","NIWO_051_045","2016-10-12","2016-09-08","2016-10-07","2016-10-07T23:00Z","2016-10-12T20:30Z","NEON.LTR.NIWO051045.20161007","NEON.LTR.NIWO051045.20161007.OTH","NEON.DOC.001710vE","Other",0.0000,"N","no sample to collect","skovach@field-ops.org"
"c5467487-e5d8-4258-bf20-ffdb8e9a89b9","NIWO_058.basePlot.ltr","D13","NIWO","NIWO_058","NIWO_058_101","2016-10-12","2016-09-08","2016-10-07","2016-10-07T23:00Z","2016-10-12T20:30Z","NEON.LTR.NIWO058101.20161007","NEON.LTR.NIWO058101.20161007.FLR","NEON.DOC.001710vE","Flowers",0.0000,"N","no sample to collect","skovach@field-ops.org"
"8e196e4b-643c-4ee3-bd8e-bcae5a52d0b5","NIWO_063.basePlot.ltr","D13","NIWO","NIWO_063","NIWO_063_062","2016-10-12","2016-09-08","2016-10-07","2016-10-07T23:00Z","2016-10-12T20:30Z","NEON.LTR.NIWO063062.20161007","NEON.LTR.NIWO063062.20161007.FLR","NEON.DOC.001710vE","Flowers",0.0000,"N","no sample to collect","skovach@field-ops.org"
