uid,namedLocation,domainID,siteID,plotID,trapID,weighDate,setDate,collectDate,ovenStartDate,ovenEndDate,fieldSampleID,massSampleID,samplingProtocolVersion,functionalGroup,dryMass,qaDryMass,remarks,measuredBy
"297fe8c9-4309-40bd-b524-4583dca263cc","NIWO_063.basePlot.ltr","D13","NIWO","NIWO_063","NIWO_063_062","2017-10-18","2017-08-31","2017-10-12","2017-10-13T21:00Z","2017-10-18T17:00Z","NEON.LTR.NIWO063062.20171012","NEON.LTR.NIWO063062.20171012.FLR","NEON.DOC.001710vE","Flowers",0.0000,"N",,"Atworek@battelleecology.org"
"334d6efc-9d0d-47e8-befb-321d691dce28","NIWO_058.basePlot.ltr","D13","NIWO","NIWO_058","NIWO_058_101","2017-10-18","2017-08-31","2017-10-12","2017-10-13T21:00Z","2017-10-18T17:00Z","NEON.LTR.NIWO058101.20171012","NEON.LTR.NIWO058101.20171012.TWI","NEON.DOC.001710vE","Twigs/branches",0.0000,"N",,"Atworek@battelleecology.org"
"b6a0d5ef-8185-40a1-9300-d4daf4867f69","NIWO_063.basePlot.ltr","D13","NIWO","NIWO_063","NIWO_063_062","2017-10-18","2017-08-31","2017-10-12","2017-10-13T21:00Z","2017-10-18T17:00Z","NEON.LTR.NIWO063062.20171012","NEON.LTR.NIWO063062.20171012.SDS","NEON.DOC.001710vE","Seeds",0.2300,"N",,"Atworek@battelleecology.org"
"12898858-df1b-4a54-85c8-c8270eba9f0a","NIWO_046.basePlot.ltr","D13","NIWO","NIWO_046","NIWO_046_155","2017-10-18","2017-08-31","2017-10-12","2017-10-13T21:00Z","2017-10-18T17:00Z","NEON.LTR.NIWO046155.20171012","NEON.LTR.NIWO046155.20171012.WDY","NEON.DOC.001710vE","Woody material",0.2600,"N",,"Atworek@battelleecology.org"
"f897060b-8078-44d4-938c-733d30ca0a1d","NIWO_046.basePlot.ltr","D13","NIWO","NIWO_046","NIWO_046_155","2017-10-18","2017-08-31","2017-10-12","2017-10-13T21:00Z","2017-10-18T17:00Z","NEON.LTR.NIWO046155.20171012","NEON.LTR.NIWO046155.20171012.TWI","NEON.DOC.001710vE","Twigs/branches",0.4900,"Y",,"Atworek@battelleecology.org"
"2df66b24-d46c-49ea-8377-b25cc485d928","NIWO_062.basePlot.ltr","D13","NIWO","NIWO_062","NIWO_062_050","2017-10-18","2017-08-31","2017-10-12","2017-10-13T21:00Z","2017-10-19T05:00Z","NEON.LTR.NIWO062050.20171012","NEON.LTR.NIWO062050.20171012.WDY","NEON.DOC.001710vE","Woody material",0.1900,"N",,"Atworek@battelleecology.org"
"18ec50b4-b67e-4cfd-b77f-ea419708fda4","NIWO_061.basePlot.ltr","D13","NIWO","NIWO_061","NIWO_061_169","2017-10-18","2017-08-31","2017-10-12","2017-10-13T21:00Z","2017-10-18T17:00Z","NEON.LTR.NIWO061169.20171012","NEON.LTR.NIWO061169.20171012.SDS","NEON.DOC.001710vE","Seeds",0.0050,"N",,"Atworek@battelleecology.org"
"614dbf1d-b484-4bd3-a074-7b18cb62074c","NIWO_061.basePlot.ltr","D13","NIWO","NIWO_061","NIWO_061_169","2017-10-18","2017-08-31","2017-10-12","2017-10-13T21:00Z","2017-10-18T17:00Z","NEON.LTR.NIWO061169.20171012","NEON.LTR.NIWO061169.20171012.TWI","NEON.DOC.001710vE","Twigs/branches",0.6900,"N",,"Atworek@battelleecology.org"
"b99e59e6-511b-4051-9853-54ac22662f88","NIWO_067.basePlot.ltr","D13","NIWO","NIWO_067","NIWO_067_017","2017-10-18","2017-08-31","2017-10-12","2017-10-13T21:00Z","2017-10-18T17:00Z","NEON.LTR.NIWO067017.20171012","NEON.LTR.NIWO067017.20171012.FLR","NEON.DOC.001710vE","Flowers",0.0050,"N",,"Atworek@battelleecology.org"
"3e0b7636-7191-45d7-b376-68429ca6d739","NIWO_067.basePlot.ltr","D13","NIWO","NIWO_067","NIWO_067_017","2017-10-18","2017-08-31","2017-10-12","2017-10-13T21:00Z","2017-10-18T17:00Z","NEON.LTR.NIWO067017.20171012","NEON.LTR.NIWO067017.20171012.WDY","NEON.DOC.001710vE","Woody material",0.1000,"N",,"Atworek@battelleecology.org"
"cdaf62ca-b1fe-45b0-91ba-9048368a30a7","NIWO_040.basePlot.ltr","D13","NIWO","NIWO_040","NIWO_040_205","2017-10-18","2017-08-31","2017-10-12","2017-10-13T21:00Z","2017-10-18T17:00Z","NEON.LTR.NIWO040205.20171012","NEON.LTR.NIWO040205.20171012.MXT","NEON.DOC.001710vE","Mixed",1.3200,"N",,"Atworek@battelleecology.org"
"b6524970-4309-4b85-88c4-b789d100abcb","NIWO_040.basePlot.ltr","D13","NIWO","NIWO_040","NIWO_040_205","2017-10-18","2017-08-31","2017-10-12","2017-10-13T21:00Z","2017-10-18T17:00Z","NEON.LTR.NIWO040205.20171012","NEON.LTR.NIWO040205.20171012.SDS","NEON.DOC.001710vE","Seeds",0.0600,"N",,"Atworek@battelleecology.org"
"1210cae3-3728-4fff-8a10-203abb57b831","NIWO_040.basePlot.ltr","D13","NIWO","NIWO_040","NIWO_040_205","2017-10-18","2017-08-31","2017-10-12","2017-10-13T21:00Z","2017-10-18T17:00Z","NEON.LTR.NIWO040205.20171012","NEON.LTR.NIWO040205.20171012.OTH","NEON.DOC.001710vE","Other",0.0600,"N",,"Atworek@battelleecology.org"
"35093476-273b-47bb-b617-b983ee407f98","NIWO_041.basePlot.ltr","D13","NIWO","NIWO_041","NIWO_041_059","2017-10-18","2017-08-31","2017-10-12","2017-10-13T21:00Z","2017-10-18T17:00Z","NEON.LTR.NIWO041059.20171012","NEON.LTR.NIWO041059.20171012.OTH","NEON.DOC.001710vE","Other",0.0000,"N",,"Atworek@battelleecology.org"
