uid,namedLocation,domainID,siteID,plotID,trapID,weighDate,setDate,collectDate,ovenStartDate,ovenEndDate,fieldSampleID,massSampleID,samplingProtocolVersion,functionalGroup,dryMass,qaDryMass,remarks,measuredBy
"abbffd14-82cc-45e9-8765-47a859cc60b7","NIWO_063.basePlot.ltr","D13","NIWO","NIWO_063","NIWO_063_062","2018-07-09","2018-06-07","2018-07-05","2018-07-05T22:45Z","2018-07-09T17:45Z","NEON.LTR.NIWO063062.20180705","NEON.LTR.NIWO063062.20180705.OTH","NEON.DOC.001710vE","Other",0.0000,"N",,"szrillo@battelleecology.org"
"cd360d6c-22d6-40ed-9bcc-3127ab08f377","NIWO_063.basePlot.ltr","D13","NIWO","NIWO_063","NIWO_063_062","2018-07-09","2018-06-07","2018-07-05","2018-07-05T22:45Z","2018-07-09T17:45Z","NEON.LTR.NIWO063062.20180705","NEON.LTR.NIWO063062.20180705.LVS","NEON.DOC.001710vE","Leaves",0.0000,"N",,"szrillo@battelleecology.org"
"81af683d-b4cd-45e6-8637-83d1a0e2d1d1","NIWO_063.basePlot.ltr","D13","NIWO","NIWO_063","NIWO_063_062","2018-07-09","2018-06-07","2018-07-05","2018-07-05T22:45Z","2018-07-09T17:45Z","NEON.LTR.NIWO063062.20180705","NEON.LTR.NIWO063062.20180705.TWI","NEON.DOC.001710vE","Twigs/branches",0.0000,"N",,"szrillo@battelleecology.org"
"596b2198-7233-4bfa-8c8a-4ccd3de889f3","NIWO_063.basePlot.ltr","D13","NIWO","NIWO_063","NIWO_063_062","2018-07-09","2018-06-07","2018-07-05","2018-07-05T22:45Z","2018-07-09T17:45Z","NEON.LTR.NIWO063062.20180705","NEON.LTR.NIWO063062.20180705.WDY","NEON.DOC.001710vE","Woody material",0.0050,"N",,"szrillo@battelleecology.org"
"444c9be2-3001-4fbd-912d-6d178de9ebc4","NIWO_063.basePlot.ltr","D13","NIWO","NIWO_063","NIWO_063_062","2018-07-09","2018-06-07","2018-07-05","2018-07-05T22:45Z","2018-07-09T17:45Z","NEON.LTR.NIWO063062.20180705","NEON.LTR.NIWO063062.20180705.NDL","NEON.DOC.001710vE","Needles",7.3400,"N",,"szrillo@battelleecology.org"
"226073d8-be7f-42dc-8d19-a6d3fc35f559","NIWO_063.basePlot.ltr","D13","NIWO","NIWO_063","NIWO_063_062","2018-07-09","2018-06-07","2018-07-05","2018-07-05T22:45Z","2018-07-09T17:45Z","NEON.LTR.NIWO063062.20180705","NEON.LTR.NIWO063062.20180705.FLR","NEON.DOC.001710vE","Flowers",0.0050,"N",,"szrillo@battelleecology.org"
"f21a03cb-4d09-47d9-af35-542940998337","NIWO_063.basePlot.ltr","D13","NIWO","NIWO_063","NIWO_063_062","2018-07-09","2018-06-07","2018-07-05","2018-07-05T22:45Z","2018-07-09T17:45Z","NEON.LTR.NIWO063062.20180705","NEON.LTR.NIWO063062.20180705.SDS","NEON.DOC.001710vE","Seeds",0.0000,"N",,"szrillo@battelleecology.org"
"6145abc2-bde6-498c-9864-43f180dbc465","NIWO_063.basePlot.ltr","D13","NIWO","NIWO_063","NIWO_063_062","2018-07-09","2018-06-07","2018-07-05","2018-07-05T22:45Z","2018-07-09T17:45Z","NEON.LTR.NIWO063062.20180705","NEON.LTR.NIWO063062.20180705.MXT","NEON.DOC.001710vE","Mixed",0.0050,"N",,"szrillo@battelleecology.org"
"cb4c04e0-bc40-42f5-963f-1096b3ab77db","NIWO_046.basePlot.ltr","D13","NIWO","NIWO_046","NIWO_046_155","2018-07-09","2018-06-07","2018-07-05","2018-07-05T22:45Z","2018-07-09T17:45Z","NEON.LTR.NIWO046155.20180705","NEON.LTR.NIWO046155.20180705.OTH","NEON.DOC.001710vE","Other",0.0100,"N",,"szrillo@battelleecology.org"
"dd175829-9a4b-4193-95be-e52825fbbf20","NIWO_046.basePlot.ltr","D13","NIWO","NIWO_046","NIWO_046_155","2018-07-09","2018-06-07","2018-07-05","2018-07-05T22:45Z","2018-07-09T17:45Z","NEON.LTR.NIWO046155.20180705","NEON.LTR.NIWO046155.20180705.NDL","NEON.DOC.001710vE","Needles",15.1000,"N",,"szrillo@battelleecology.org"
"d9e5dfe6-6ac3-4d5d-95e2-295b4596a316","NIWO_046.basePlot.ltr","D13","NIWO","NIWO_046","NIWO_046_155","2018-07-09","2018-06-07","2018-07-05","2018-07-05T22:45Z","2018-07-09T17:45Z","NEON.LTR.NIWO046155.20180705","NEON.LTR.NIWO046155.20180705.MXT","NEON.DOC.001710vE","Mixed",1.0500,"N",,"szrillo@battelleecology.org"
"b88e4e38-fb41-4a24-8ec4-696e4ce54794","NIWO_046.basePlot.ltr","D13","NIWO","NIWO_046","NIWO_046_155","2018-07-09","2018-06-07","2018-07-05","2018-07-05T22:45Z","2018-07-09T17:45Z","NEON.LTR.NIWO046155.20180705","NEON.LTR.NIWO046155.20180705.SDS","NEON.DOC.001710vE","Seeds",0.0300,"N",,"szrillo@battelleecology.org"
"55c7f2b2-bf9e-42ec-ab00-9a5c757c713b","NIWO_046.basePlot.ltr","D13","NIWO","NIWO_046","NIWO_046_155","2018-07-09","2018-06-07","2018-07-05","2018-07-05T22:45Z","2018-07-09T17:45Z","NEON.LTR.NIWO046155.20180705","NEON.LTR.NIWO046155.20180705.TWI","NEON.DOC.001710vE","Twigs/branches",3.3300,"N",,"szrillo@battelleecology.org"
"e1bc1305-9250-41fd-8eb8-5623a70be9d3","NIWO_046.basePlot.ltr","D13","NIWO","NIWO_046","NIWO_046_155","2018-07-09","2018-06-07","2018-07-05","2018-07-05T22:45Z","2018-07-09T17:45Z","NEON.LTR.NIWO046155.20180705","NEON.LTR.NIWO046155.20180705.MXT","NEON.DOC.001710vE","Mixed",1.0600,"Y",,"szrillo@battelleecology.org"
"8708e318-bb2a-4591-8b52-65bacd65697a","NIWO_046.basePlot.ltr","D13","NIWO","NIWO_046","NIWO_046_155","2018-07-09","2018-06-07","2018-07-05","2018-07-05T22:45Z","2018-07-09T17:45Z","NEON.LTR.NIWO046155.20180705","NEON.LTR.NIWO046155.20180705.WDY","NEON.DOC.001710vE","Woody material",0.7100,"Y",,"szrillo@battelleecology.org"
"2861c3ac-626b-4857-814b-42499913af07","NIWO_046.basePlot.ltr","D13","NIWO","NIWO_046","NIWO_046_155","2018-07-09","2018-06-07","2018-07-05","2018-07-05T22:45Z","2018-07-09T17:45Z","NEON.LTR.NIWO046155.20180705","NEON.LTR.NIWO046155.20180705.LVS","NEON.DOC.001710vE","Leaves",0.0050,"N",,"szrillo@battelleecology.org"
"740fd31e-4ba5-4594-8b25-004eb8d79dd5","NIWO_046.basePlot.ltr","D13","NIWO","NIWO_046","NIWO_046_155","2018-07-09","2018-06-07","2018-07-05","2018-07-05T22:45Z","2018-07-09T17:45Z","NEON.LTR.NIWO046155.20180705","NEON.LTR.NIWO046155.20180705.WDY","NEON.DOC.001710vE","Woody material",0.7100,"N",,"szrillo@battelleecology.org"
"56022fd4-fc77-42f5-98fb-44eee27b546a","NIWO_046.basePlot.ltr","D13","NIWO","NIWO_046","NIWO_046_155","2018-07-09","2018-06-07","2018-07-05","2018-07-05T22:45Z","2018-07-09T17:45Z","NEON.LTR.NIWO046155.20180705","NEON.LTR.NIWO046155.20180705.FLR","NEON.DOC.001710vE","Flowers",0.0050,"N",,"szrillo@battelleecology.org"
"31d11ac5-e565-4a74-ab1d-67f7189656d4","NIWO_062.basePlot.ltr","D13","NIWO","NIWO_062","NIWO_062_050","2018-07-09","2018-06-07","2018-07-05","2018-07-05T22:45Z","2018-07-09T17:45Z","NEON.LTR.NIWO062050.20180705","NEON.LTR.NIWO062050.20180705.OTH","NEON.DOC.001710vE","Other",0.0600,"N",,"szrillo@battelleecology.org"
"14e56f4c-40d5-459a-9da1-86d632c5757f","NIWO_062.basePlot.ltr","D13","NIWO","NIWO_062","NIWO_062_050","2018-07-09","2018-06-07","2018-07-05","2018-07-05T22:45Z","2018-07-09T17:45Z","NEON.LTR.NIWO062050.20180705","NEON.LTR.NIWO062050.20180705.LVS","NEON.DOC.001710vE","Leaves",0.0200,"N",,"szrillo@battelleecology.org"
"6639d20b-0e9c-4590-a2b3-c2600ee36bb1","NIWO_062.basePlot.ltr","D13","NIWO","NIWO_062","NIWO_062_050","2018-07-09","2018-06-07","2018-07-05","2018-07-05T22:45Z","2018-07-09T17:45Z","NEON.LTR.NIWO062050.20180705","NEON.LTR.NIWO062050.20180705.WDY","NEON.DOC.001710vE","Woody material",0.0050,"N",,"szrillo@battelleecology.org"
"18c0bdcf-d45f-4eea-a2d2-d48b2e441220","NIWO_062.basePlot.ltr","D13","NIWO","NIWO_062","NIWO_062_050","2018-07-09","2018-06-07","2018-07-05","2018-07-05T22:45Z","2018-07-09T17:45Z","NEON.LTR.NIWO062050.20180705","NEON.LTR.NIWO062050.20180705.TWI","NEON.DOC.001710vE","Twigs/branches",0.0050,"N",,"szrillo@battelleecology.org"
